Aadhar_No,Name,E-mail,Phone_No,Age,Gender,City,Monthly_Income,Education,Recharge_Frequency,Streaming_Services_Count,Streaming_Payment_Delay_Days,VPN_Hours_Week,Betting_App_Present,UPI_Failures_per_month,SIM_Card_Changes,Trading_Accounts,Family_Defaulters,Partner,Dependents,Medical_Bills,Utility_Bill_Monthly,Utility_Bill_Defaults_per_year,Ecommerce_Returns_per_month,Registered_Vehicles,Vehicle_Challans_per_year,Certificates_Count,Licenses_Count,Insurances_Count,FDs_Dissolved,International_Transactions_per_year,Public_Memberships,Smart_Cards,Family_Accounts_Opened,Ride_Review_Score,Pet_Bills_per_year,Truecaller_Flag,Reviews_Received_Category,Social_Sentiment
345308787815,Meghana Sarraf,yatin85@example.org,9018384403,56,Male,VILLAGE,8192.0,Secondary,9,1.0,6,1.4,0,3.0,1,0,0,Never Married,4,1493,849.0,0,1,0,0,1,0,1,0,0,1,0,0,2.8,0,Golden,4 Star,Positive
829292058809,Yashawini Raj,aryashan@example.org,3490225590,31,Male,VILLAGE,10492.0,Primary or less,12,2.0,5,5.8,0,4.0,0,1,0,Never Married,1,3554,230.0,0,1,1,1,1,0,1,0,0,1,0,1,5.0,0,Golden,5 Star,Positive
647734562001,Gautam Narang,gagan90@example.com,2235303367,44,Female,TIER-II,17314.0,Secondary,5,1.0,8,0.1,0,0.0,2,0,0,Currently Married,0,469,628.0,0,1,0,0,1,1,2,0,0,0,0,0,4.8,0,Golden,3 Star,Negative
776378275096,Advika Murthy,saxenamegha@example.net,8916612681,39,Female,TIER-I,16360.0,Primary or less,8,1.0,5,3.9,0,,0,0,2,Never Married,2,411,1422.0,1,1,1,1,2,0,1,0,1,1,0,1,3.5,0,Golden,4 Star,Positive
918966798588,Indrajit Dash,yashvi77@example.net,9328325574,29,Male,TIER-I,39946.0,Primary or less,1,0.0,0,4.5,0,0.0,1,0,0,Currently Married,2,349,1866.0,0,1,0,0,2,1,1,0,1,0,1,3,4.4,0,Golden,4 Star,Positive
180998107847,Pranit Bhardwaj,daminimangal@example.net,9358354103,30,Female,TIER-II,11983.0,Primary or less,9,1.0,4,0.0,0,1.0,0,0,1,Currently Married,1,161,1823.0,0,0,1,0,1,3,1,0,2,0,0,3,4.2,0,Golden,4 Star,Negative
936510467307,Jalsa Koshy,falan44@example.com,9661130144,37,Male,TIER-III,15259.0,Primary or less,7,0.0,1,11.6,0,0.0,0,0,1,Never Married,0,357,802.0,0,1,0,0,0,1,2,1,0,0,1,2,4.3,0,Blue,4 Star,Positive
994530375907,Chaitanya Panchal,bhavinibrahmbhatt@example.com,4868906376,35,Male,VILLAGE,11478.0,Tertiary or more,10,2.0,3,1.8,0,4.0,2,0,1,Never Married,1,205,885.0,0,1,1,0,5,1,1,0,0,1,0,0,3.4,0,Blue,5 Star,Positive
721916264077,Ekavir Som,praneel16@example.com,8906593793,31,Male,TIER-II,16947.0,Tertiary or more,4,1.0,5,5.1,0,0.0,0,0,1,Never Married,0,145,347.0,0,1,0,0,5,0,1,0,0,2,0,0,5.0,0,Golden,4 Star,Positive
915628617565,Pahal Bhatia,singhekalinga@example.net,0571699439,47,Female,TIER-II,23753.0,Secondary,3,1.0,2,0.0,0,2.0,0,0,3,Currently Married,1,613,706.0,0,1,0,0,1,0,3,0,0,0,0,2,4.5,0,Golden,1 Star,Positive
735954479051,Megha Johal,wahab10@example.com,8674847586,36,Male,TIER-III,6791.0,Primary or less,12,0.0,9,8.0,1,5.0,0,0,0,Never Married,0,121,616.0,1,0,0,0,1,0,2,0,0,0,0,4,4.6,0,Golden,4 Star,Positive
804624678879,Dipta Kothari,ldesai@example.net,5406570224,42,Male,TIER-I,101494.0,Primary or less,1,5.0,2,0.0,0,0.0,0,0,1,Never Married,3,172,1315.0,0,0,1,1,1,3,4,0,0,0,1,1,4.5,0,Blue,4 Star,Positive
696686939411,Jeremiah Chaudhry,bimalavaidya@example.org,7713059761,28,Female,TIER-I,33390.0,Primary or less,3,2.0,2,7.3,0,0.0,3,0,2,Currently Married,1,570,1392.0,0,1,0,0,2,0,3,0,0,1,2,1,5.0,4112,Golden,2 Star,Negative
248813980724,Falak Pradhan,darmugdha@example.org,5133412315,38,Female,TIER-I,41688.0,Primary or less,2,2.0,2,3.5,1,0.0,0,0,2,Never Married,1,203,1115.0,0,5,1,0,2,0,3,0,1,1,0,1,4.5,0,Blue,5 Star,Positive
848954676333,Ladli Sunder,hemangbabu@example.org,7747467389,32,Male,TIER-II,25284.0,Primary or less,4,3.0,4,5.8,0,0.0,2,0,3,Never Married,0,205,1354.0,0,1,0,0,0,2,1,0,0,0,0,0,3.2,0,Golden,1 Star,Positive
970826353587,Chandran Bakshi,watikazachariah@example.com,3206631771,38,Male,TIER-I,28848.0,Primary or less,2,3.0,0,2.8,0,0.0,0,0,1,Currently Married,1,342,1301.0,0,0,1,1,1,1,1,0,0,0,0,1,4.7,0,Blue,5 Star,Negative
682708206595,Laban Misra,zkarpe@example.com,4424166072,46,Female,TIER-I,33527.0,Primary or less,5,0.0,1,2.2,1,0.0,0,0,1,Currently Married,1,111,1381.0,0,3,0,0,0,1,2,0,0,2,0,3,5.0,0,Golden,4 Star,Negative
763706454699,Praneel Batta,cchaudhry@example.com,5345756834,45,Male,VILLAGE,13273.0,Primary or less,7,1.0,7,1.7,0,5.0,1,0,1,Currently Married,1,171,0.0,0,0,0,0,2,0,1,0,0,0,0,1,4.8,0,Golden,4 Star,Positive
817684196197,Krisha Prashad,nathtamanna@example.org,7893484333,33,Male,TIER-I,25249.0,Primary or less,4,0.0,2,1.0,0,1.0,0,0,0,Never Married,0,869,1351.0,0,2,1,0,1,2,3,0,0,0,0,1,4.5,0,Golden,3 Star,Negative
301056780381,Radhika Sankar,reva96@example.com,8900019093,43,Female,TIER-I,37127.0,Primary or less,3,4.0,0,2.7,1,0.0,2,0,1,Currently Married,0,251,2092.0,0,0,0,0,1,1,2,0,0,0,0,1,4.0,0,Golden,4 Star,Positive
838158948911,Nirja Bedi,pahal97@example.org,4733220633,55,Female,VILLAGE,11173.0,Primary or less,11,2.0,8,0.0,0,5.0,0,0,2,Currently Married,0,113,563.0,0,0,1,0,1,0,1,0,0,0,0,1,4.4,0,Blue,5 Star,Negative
460252611067,Rajata Lala,tanejadaksh@example.org,4103455501,41,Male,VILLAGE,6212.0,Tertiary or more,17,0.0,8,5.9,0,6.0,0,0,0,Currently Married,1,710,1216.0,0,3,0,0,3,1,1,0,0,0,0,3,3.8,0,Red,4 Star,Positive
390122586762,Akshay Mukhopadhyay,simon80@example.net,7300229007,26,Female,TIER-I,32842.0,Tertiary or more,2,4.0,1,5.5,0,0.0,1,0,0,Never Married,1,895,1687.0,0,0,0,0,2,0,1,0,0,0,0,0,4.9,0,Golden,4 Star,Positive
978991595900,Pallavi Patla,jyoti91@example.net,5550446220,42,Female,TIER-I,15995.0,Primary or less,5,2.0,4,2.4,0,0.0,3,2,0,Currently Married,2,430,946.0,1,1,0,0,0,0,0,0,0,2,2,1,4.2,0,Golden,4 Star,Positive
410879342083,Saanvi Oak,upasna28@example.org,7538029991,24,Male,VILLAGE,10394.0,Tertiary or more,12,0.0,5,2.1,0,4.0,0,0,1,Never Married,0,220,587.0,0,3,0,0,2,0,0,0,0,0,0,1,4.2,0,Blue,4 Star,Negative
423332833096,Shravya Morar,opatla@example.org,2132640116,50,Male,TIER-III,25108.0,Primary or less,5,3.0,0,0.0,0,0.0,0,0,1,Currently Married,1,830,1008.0,0,1,0,0,0,2,2,0,0,0,1,1,4.9,0,Golden,4 Star,Negative
429518408495,Timothy Handa,reddykavya@example.com,7930815550,37,Male,TIER-I,43458.0,Primary or less,3,1.0,2,2.5,0,0.0,0,0,1,Never Married,0,283,1430.0,0,3,0,0,0,0,0,0,1,0,1,2,4.6,0,Golden,5 Star,Positive
536600938601,Pavani De,chackoleela@example.net,3085850017,34,Female,TIER-I,53694.0,Secondary,1,2.0,3,0.0,0,,1,0,0,Never Married,0,375,1450.0,0,1,3,0,3,0,3,0,0,0,1,0,4.7,0,Red,5 Star,Positive
428614779430,Kala Kuruvilla,logangarde@example.net,9907278090,22,Female,VILLAGE,5210.0,Secondary,20,0.0,12,4.4,0,15.0,2,0,3,Never Married,0,381,761.0,0,1,0,0,0,1,2,0,0,0,0,1,3.8,0,Golden,5 Star,Positive
177539014743,Lakshmi De,sandhudiya@example.com,9463089646,34,Male,TIER-III,10784.0,Primary or less,8,2.0,8,3.9,1,1.0,0,0,0,Currently Married,0,522,865.0,0,0,1,1,1,1,0,0,0,1,0,1,4.4,0,Golden,4 Star,Positive
426629469260,Omya Nayar,mnarain@example.com,3413499925,52,Female,TIER-II,21450.0,Secondary,5,1.0,5,0.0,1,0.0,0,0,0,Currently Married,3,462,13.0,0,1,0,0,0,0,0,0,1,3,0,2,3.8,0,Blue,4 Star,Negative
897014223387,Chatura Chopra,hhari@example.com,9528921672,20,Female,TIER-II,16425.0,Secondary,7,0.0,2,3.1,0,3.0,1,0,0,Never Married,0,234,1179.0,0,0,1,1,2,0,1,0,0,0,0,2,4.7,0,Golden,4 Star,Positive
141906808189,Gaurika Palan,waliyasti@example.org,2879573637,36,Male,TIER-I,25186.0,Tertiary or more,4,0.0,3,3.2,0,0.0,2,1,1,Never Married,1,145,1888.0,0,3,0,0,5,2,1,0,1,1,3,2,5.0,0,Golden,5 Star,Negative
347359977160,Chatresh Andra,lbiswas@example.org,3246689676,54,Female,TIER-II,14366.0,Tertiary or more,3,1.0,3,0.0,0,0.0,1,0,0,Currently Married,2,365,2387.0,0,1,0,1,6,0,3,0,0,0,1,0,4.4,0,Golden,4 Star,Positive
632596184431,Naveen Grover,urvi10@example.com,7369654035,34,Female,VILLAGE,15696.0,Tertiary or more,4,0.0,2,1.6,0,7.0,0,2,0,Never Married,0,165,928.0,0,1,0,0,1,0,0,0,0,1,0,3,4.8,0,Golden,5 Star,Negative
456793195662,Parth Doshi,balveer11@example.net,2912930431,35,Male,TIER-I,21319.0,Primary or less,4,2.0,5,9.6,1,1.0,1,0,3,Never Married,2,2123,1521.0,0,0,1,1,1,0,0,0,0,1,4,1,3.9,0,Golden,5 Star,Positive
509269015072,Pratyush Seth,reddyharshil@example.net,2155001792,39,Female,VILLAGE,15906.0,Secondary,7,0.0,1,8.2,1,3.0,0,0,0,Never Married,2,485,341.0,0,1,1,1,1,2,2,2,1,0,0,3,4.9,2107,Golden,4 Star,Positive
722264461463,Vanya Som,murtydevansh@example.com,4187429488,36,Male,TIER-I,36570.0,Tertiary or more,2,0.0,1,7.9,0,0.0,1,0,2,Currently Married,1,339,2031.0,0,5,1,0,2,0,3,0,2,1,2,1,3.3,0,Golden,4 Star,Positive
774941289917,Nandini Desai,rakshaghose@example.org,6858069843,27,Male,TIER-II,18059.0,Primary or less,7,0.0,4,5.6,0,0.0,0,0,2,Currently Married,1,1196,1459.0,0,1,0,0,0,2,0,0,0,0,0,0,3.8,0,Blue,4 Star,Negative
704348689341,Ekalinga Ramakrishnan,tataqasim@example.net,9582324711,19,Female,TIER-I,31997.0,Secondary,2,1.0,1,14.7,0,0.0,0,0,2,Never Married,0,299,2496.0,0,4,3,0,1,0,2,0,0,1,0,1,3.6,0,Red,4 Star,Negative
580136831631,Hemang Brar,hramachandran@example.org,7208079483,40,Female,TIER-III,22807.0,Primary or less,3,0.0,1,0.5,0,2.0,0,1,1,Never Married,3,915,722.0,0,0,0,1,3,0,2,0,0,0,0,3,3.9,0,Golden,5 Star,Positive
929972130512,Avni Chaudhry,dchakraborty@example.net,0666128164,53,Female,TIER-III,4795.0,Tertiary or more,19,0.0,13,0.4,0,7.0,1,1,1,Currently Married,0,1204,565.0,0,1,1,1,2,1,1,0,1,0,1,0,4.6,0,Blue,5 Star,Positive
130464663283,Kashish Thakur,sawhneyyashodhara@example.org,9635879212,24,Male,VILLAGE,8312.0,Primary or less,8,1.0,6,2.9,0,6.0,1,0,1,Never Married,1,194,558.0,0,3,1,0,2,3,1,0,0,0,1,0,4.5,0,Red,4 Star,Positive
110600588924,Zansi Rama,doctorraksha@example.org,6039989890,28,Male,TIER-III,11888.0,Primary or less,7,1.0,3,6.8,0,1.0,1,0,1,Never Married,0,42,882.0,0,1,1,0,2,1,1,0,0,0,0,3,4.5,0,Golden,4 Star,Positive
151056603731,Abeer Yadav,bimala47@example.com,2574192291,33,Male,TIER-II,18905.0,Primary or less,3,1.0,5,0.5,0,0.0,0,0,1,Currently Married,0,395,703.0,0,2,0,0,0,0,2,0,0,0,0,2,4.3,0,Golden,4 Star,Positive
167178724685,Hritik Som,santtejas@example.org,1919878758,47,Female,VILLAGE,12722.0,Primary or less,10,1.0,2,6.2,0,4.0,1,0,2,Currently Married,0,276,570.0,1,2,0,0,2,0,1,0,2,0,0,2,3.8,0,Golden,4 Star,Negative
990834820154,Vasana Talwar,kritikaperi@example.org,6232610027,30,Male,TIER-I,22326.0,Secondary,4,0.0,2,0.0,0,,0,0,0,Never Married,2,445,1296.0,0,3,1,0,1,1,0,0,0,1,0,1,4.4,0,Golden,2 Star,Negative
367899012029,Rohan Buch,jason05@example.net,4251011090,51,Female,TIER-III,8519.0,Primary or less,10,0.0,4,3.3,0,5.0,1,0,2,Currently Married,3,235,1398.0,0,3,1,0,4,1,1,0,0,1,0,0,3.7,0,Blue,4 Star,Positive
316118648053,Ishita Sawhney,chandwatika@example.net,0986172928,22,Male,TIER-I,15233.0,Primary or less,7,2.0,2,0.0,1,0.0,1,0,0,Never Married,0,1565,776.0,0,2,1,0,0,0,1,0,1,0,1,0,4.6,0,Blue,5 Star,Negative
241600638749,Anjali Sehgal,urvashi11@example.org,9837461220,55,Male,TIER-II,14504.0,Primary or less,6,2.0,5,1.0,1,2.0,0,0,1,Currently Married,3,291,512.0,1,2,1,0,2,1,1,0,0,0,0,1,3.6,0,Golden,4 Star,Positive
902871455051,Nilima Lall,ychhabra@example.com,1971757628,39,Male,VILLAGE,10795.0,Secondary,7,1.0,4,0.0,0,2.0,0,0,0,Never Married,1,442,1446.0,0,0,1,0,0,1,3,0,1,0,1,1,4.7,0,Golden,3 Star,Negative
163869047633,Pavani Borra,omkaarparsa@example.com,7566376373,42,Female,TIER-I,38549.0,Primary or less,1,1.0,0,1.0,1,1.0,1,1,3,Currently Married,2,1165,1839.0,0,4,0,0,0,0,1,0,0,0,1,1,3.9,0,Golden,4 Star,Positive
984345918045,Indrajit Gala,vsahota@example.net,2401891599,33,Male,VILLAGE,11106.0,Tertiary or more,15,1.0,3,6.4,0,4.0,2,0,3,Currently Married,0,422,519.0,0,2,3,1,0,1,1,0,0,2,0,0,4.9,0,Golden,5 Star,Positive
363772526030,Samar Wadhwa,hemal70@example.net,6886155535,46,Male,VILLAGE,7211.0,Primary or less,14,0.0,9,5.2,0,5.0,1,0,2,Currently Married,2,553,0.0,0,1,0,0,0,0,0,0,0,6,2,0,4.0,0,Golden,5 Star,Positive
950886219022,Veer Srinivas,atharv87@example.org,0766798899,27,Male,TIER-II,14101.0,Primary or less,1,0.0,3,7.1,0,0.0,1,0,0,Never Married,0,198,1620.0,0,2,0,0,0,1,0,0,0,0,0,1,4.8,0,Blue,1 Star,Negative
295751999551,Vedant Sani,charyagnesh@example.org,7584662344,21,Female,TIER-I,,Primary or less,2,2.0,1,0.0,0,0.0,2,0,1,Never Married,0,118,1317.0,0,3,1,0,1,1,6,0,0,0,1,2,4.2,32208,Blue,5 Star,Positive
889629061368,Libni Walia,raviyashica@example.net,7876187057,34,Female,VILLAGE,11829.0,Secondary,6,0.0,6,3.8,0,3.0,0,1,1,Never Married,0,891,382.0,0,0,0,0,0,0,4,0,0,2,0,1,5.0,0,Golden,3 Star,Positive
418546860188,Triya Palla,chaitalysarin@example.org,9134342966,49,Female,VILLAGE,,Primary or less,9,0.0,0,0.0,0,6.0,1,0,1,Currently Married,1,157,0.0,0,0,4,0,2,0,2,0,1,0,0,0,4.5,0,Golden,5 Star,Positive
877958030423,Jyoti Lanka,anjali05@example.net,1885182164,45,Male,TIER-I,15543.0,Secondary,5,1.0,9,4.3,0,0.0,1,3,1,Currently Married,1,241,1578.0,0,0,1,0,3,1,0,1,0,0,0,0,3.4,0,Golden,5 Star,Positive
343405600594,Dayita Datta,hayerfiyaz@example.com,9098786972,37,Male,VILLAGE,17651.0,Secondary,4,3.0,4,0.0,0,2.0,1,0,4,Currently Married,0,175,10.0,0,0,0,0,3,0,0,0,1,2,0,1,3.4,0,Golden,4 Star,Positive
381357689493,Viraj Thakur,rajsai@example.net,7810103530,39,Male,VILLAGE,7904.0,Primary or less,15,0.0,4,6.4,0,4.0,0,0,0,Never Married,0,1240,433.0,0,0,0,0,4,1,1,0,0,0,0,2,5.0,0,Golden,4 Star,Positive
184701577248,Zehaan Pathak,cvala@example.com,6973971647,25,Female,TIER-III,11681.0,Primary or less,2,2.0,1,0.0,0,1.0,0,0,0,Never Married,0,256,365.0,0,0,1,0,0,1,1,1,0,0,0,0,3.9,0,Golden,5 Star,Positive
406457474840,Champak Balay,lnayar@example.net,4223502913,49,Male,VILLAGE,10605.0,Primary or less,15,3.0,3,6.0,1,3.0,1,0,1,Never Married,4,404,506.0,0,1,0,0,1,1,0,0,0,0,0,1,5.0,0,Blue,5 Star,Positive
294672408648,Aachal Mody,qchar@example.net,3929149673,46,Female,TIER-II,20827.0,Tertiary or more,1,0.0,2,4.4,0,0.0,0,0,1,Currently Married,0,179,941.0,0,2,1,1,4,1,0,0,0,2,0,0,4.8,0,Golden,4 Star,Positive
518641525560,Bhavika Sibal,peter00@example.net,0096215948,42,Male,TIER-III,11762.0,Primary or less,7,0.0,3,0.0,0,3.0,0,0,0,Currently Married,1,383,0.0,1,1,0,0,2,0,0,0,1,0,0,1,4.0,0,Golden,5 Star,Negative
473135623300,Madhav Hegde,daksha83@example.com,9195639386,36,Female,TIER-II,19075.0,Secondary,4,1.0,3,3.5,1,1.0,1,0,1,Never Married,2,322,1298.0,0,0,1,0,0,0,1,0,0,1,2,2,4.3,0,Golden,4 Star,Positive
332101240892,Isaac Dey,yashvi22@example.com,4869129065,58,Male,TIER-I,45793.0,Secondary,1,1.0,0,0.0,0,0.0,0,0,0,Currently Married,2,290,1908.0,0,0,2,0,0,0,1,0,2,0,1,3,3.7,4288,Golden,5 Star,Positive
481413852679,Mitesh Sem,lsood@example.net,1135916136,51,Male,VILLAGE,12638.0,Primary or less,9,1.0,6,0.2,1,7.0,1,0,0,Currently Married,2,272,1471.0,0,1,1,0,2,1,0,0,0,0,0,1,4.7,0,Golden,4 Star,Positive
166009299189,Vyanjana Chad,qtara@example.net,9482929847,41,Female,TIER-I,50903.0,Primary or less,1,2.0,1,0.0,1,1.0,0,1,0,Never Married,2,254,1975.0,0,2,3,1,2,0,5,0,1,3,1,3,4.6,0,Golden,4 Star,Negative
855289837548,Raksha Rao,amritadhar@example.com,1693933615,33,Male,TIER-III,7543.0,Secondary,10,2.0,4,1.0,1,6.0,0,0,0,Never Married,1,879,112.0,3,1,0,0,2,1,1,2,0,0,0,0,4.1,0,Golden,5 Star,Negative
597366674748,Xavier Memon,echatterjee@example.com,6671625626,40,Female,VILLAGE,6645.0,Secondary,9,1.0,10,1.9,0,11.0,0,0,3,Never Married,3,526,0.0,0,0,4,0,1,1,1,0,0,0,1,2,4.4,0,Golden,5 Star,Negative
161627460288,Vrishti Gara,nathaniel73@example.org,6574580282,39,Female,TIER-I,43253.0,Tertiary or more,1,0.0,3,2.2,1,0.0,0,0,0,Currently Married,0,550,1221.0,0,1,0,0,5,1,5,0,0,1,0,0,3.8,0,Golden,4 Star,Positive
742930304130,Rehaan Yohannan,suhani45@example.com,0192370266,34,Male,TIER-II,9445.0,Tertiary or more,9,1.0,6,3.0,0,2.0,1,0,1,Never Married,2,632,1196.0,0,2,0,0,2,0,1,0,0,0,0,1,4.9,0,Golden,1 Star,Positive
534477314357,Omkaar Bora,oliverravel@example.net,5726521365,31,Female,TIER-III,12268.0,Primary or less,13,1.0,3,0.0,0,2.0,1,0,0,Never Married,0,242,430.0,0,2,1,0,1,0,2,0,1,0,0,1,4.8,0,Golden,4 Star,Negative
159684074787,Irya Arora,korpaladvaith@example.net,3568400658,34,Male,TIER-I,21542.0,Primary or less,4,2.0,2,0.0,0,0.0,0,0,3,Never Married,1,359,1688.0,0,1,0,0,0,0,0,0,1,1,0,2,4.6,0,Golden,5 Star,Negative
999385440750,Ekalinga Ram,vihaanseth@example.org,3581491882,39,Male,VILLAGE,10223.0,Primary or less,11,2.0,5,0.0,1,1.0,0,0,0,Currently Married,1,649,507.0,0,0,0,0,0,1,1,0,0,1,1,2,3.6,0,Golden,5 Star,Positive
548633495889,Benjamin Kumer,omkaarmahajan@example.com,5800662277,35,Male,TIER-II,12730.0,Tertiary or more,10,0.0,6,12.0,1,1.0,1,0,0,Never Married,1,927,1355.0,1,3,0,1,3,0,0,1,0,0,0,2,3.3,0,Red,4 Star,Negative
386499053577,Robert Bali,anmolnanda@example.org,2074321056,30,Male,TIER-III,9873.0,Tertiary or more,11,0.0,11,3.1,0,2.0,2,2,1,Never Married,1,249,318.0,0,4,0,0,3,0,3,0,0,0,0,1,3.1,0,Golden,4 Star,Positive
309683912166,Victor Nair,damini67@example.org,1645441125,45,Female,TIER-I,28713.0,Secondary,3,0.0,2,3.5,0,0.0,0,0,2,Currently Married,1,599,2346.0,0,3,0,0,2,1,3,0,0,1,0,1,4.1,0,Golden,4 Star,Positive
573461486912,Amara Karnik,deshmukhfitan@example.com,1750227831,38,Male,TIER-I,33658.0,Tertiary or more,5,0.0,1,8.3,0,0.0,0,0,0,Currently Married,1,428,2334.0,0,0,0,0,2,1,3,0,1,0,1,2,5.0,0,Red,4 Star,Positive
213352768458,Victor Mody,nakuldhar@example.org,2359392209,22,Male,TIER-I,38880.0,Primary or less,3,0.0,1,6.9,0,0.0,0,0,2,Never Married,0,142,1019.0,0,1,2,1,2,0,2,0,4,0,0,1,3.8,0,Blue,5 Star,Positive
582619904132,Balendra Chawla,raitara@example.com,0072121878,33,Female,TIER-I,44197.0,Secondary,2,2.0,1,10.3,0,0.0,0,0,0,Currently Married,1,285,2111.0,0,1,0,0,5,0,0,0,0,1,0,1,4.7,0,Golden,4 Star,Positive
403611349074,Meghana Sastry,lavanya54@example.org,0209455746,51,Female,TIER-III,14653.0,Primary or less,3,0.0,2,1.6,0,2.0,0,0,2,Currently Married,6,187,203.0,0,1,0,0,1,1,1,0,1,1,1,2,3.8,0,Blue,3 Star,Positive
342181108087,Yashasvi Mangat,mdevan@example.org,4331682077,45,Male,TIER-III,8276.0,Secondary,11,0.0,6,9.5,1,3.0,0,0,2,Currently Married,0,513,717.0,0,2,0,0,2,1,0,0,0,1,0,1,5.0,0,Golden,4 Star,Positive
496623515918,Pavani Pai,ubhardwaj@example.net,5320613419,32,Female,TIER-I,81381.0,Secondary,1,3.0,2,4.3,0,0.0,1,0,1,Never Married,1,188,1425.0,0,0,0,0,1,0,1,0,2,0,3,0,4.6,0,Blue,5 Star,Positive
529931707254,Arya Kumar,natwal@example.net,3974502145,55,Male,TIER-I,33586.0,Secondary,5,2.0,0,0.0,0,0.0,0,0,1,Currently Married,3,1066,1982.0,0,5,0,0,2,0,2,0,0,0,0,0,4.0,0,Golden,5 Star,Positive
425025483933,Jagvi Lal,peritanvi@example.com,9749786643,23,Female,TIER-III,11938.0,Primary or less,8,1.0,4,0.3,1,2.0,0,0,0,Never Married,0,222,871.0,0,2,1,0,2,2,1,0,0,0,1,0,3.7,0,Golden,4 Star,Positive
182672646052,Prisha Bera,ishadutt@example.org,6145509254,58,Male,VILLAGE,10430.0,Tertiary or more,10,1.0,3,0.0,0,6.0,1,0,0,Never Married,4,694,1793.0,0,0,1,0,4,1,0,0,1,0,1,4,4.3,0,Golden,4 Star,Positive
658412312904,Janaki Bhatti,radha05@example.net,5129195870,30,Female,VILLAGE,8755.0,Primary or less,5,0.0,8,0.0,0,4.0,1,0,1,Currently Married,0,73,868.0,0,1,0,0,2,0,1,0,0,0,0,3,4.8,0,Golden,5 Star,Negative
620407289896,Teerth Seshadri,esule@example.net,3627422585,19,Male,TIER-I,18350.0,Secondary,3,0.0,5,8.1,0,0.0,0,0,2,Never Married,0,177,705.0,2,3,0,0,0,0,0,1,0,0,2,0,4.3,0,Golden,5 Star,Negative
815570162585,Alexander Nagi,samar39@example.net,5029983557,35,Female,VILLAGE,9455.0,Secondary,7,0.0,7,2.1,0,7.0,0,0,2,Never Married,0,462,993.0,2,2,0,0,1,2,1,0,0,0,0,0,4.5,0,Red,5 Star,Negative
657096459286,Jatin Din,gaurithakkar@example.org,7652868384,33,Female,VILLAGE,16163.0,Primary or less,8,1.0,6,11.3,0,3.0,5,0,1,Currently Married,0,218,0.0,0,2,1,0,1,0,0,0,1,1,1,1,3.9,0,Golden,4 Star,Positive
194579723002,Yadavi Vala,hayermegha@example.net,6114343833,38,Female,TIER-II,8193.0,Primary or less,10,1.0,9,3.0,0,2.0,0,0,2,Currently Married,2,216,1189.0,0,0,0,0,2,0,0,0,0,0,1,2,5.0,0,Golden,4 Star,Negative
138236127244,Libni Sandal,klala@example.net,4446871749,47,Female,VILLAGE,8847.0,Primary or less,13,2.0,7,0.0,1,6.0,0,0,1,Never Married,2,115,834.0,2,1,0,0,1,0,0,0,0,0,0,0,4.0,0,Golden,3 Star,Negative
766034776986,Darsh Mohan,ysampath@example.org,2980717965,49,Male,TIER-III,8492.0,Primary or less,14,0.0,3,1.2,1,5.0,1,1,1,Currently Married,3,367,392.0,0,0,1,0,1,1,1,0,0,0,0,0,3.6,0,Golden,4 Star,Positive
318588847935,Vasana Deol,ngera@example.org,0911778649,34,Male,VILLAGE,11684.0,Primary or less,8,1.0,5,7.3,1,3.0,2,0,1,Currently Married,1,87,0.0,0,3,2,1,2,0,1,0,0,1,1,3,3.9,6419,Golden,2 Star,Negative
320023297232,Henry Mahal,ekantikadhar@example.com,8894921475,35,Female,TIER-III,18784.0,Secondary,4,0.0,3,0.9,0,0.0,0,0,2,Never Married,2,276,1384.0,2,1,0,0,2,0,1,0,0,0,0,1,5.0,0,Red,5 Star,Negative
262092142179,Laksh Kulkarni,choudhrypanini@example.org,4099264369,26,Male,VILLAGE,6968.0,Primary or less,9,1.0,8,4.4,0,8.0,0,0,1,Never Married,1,808,279.0,0,1,1,0,1,0,2,0,0,0,1,2,4.5,0,Golden,5 Star,Positive
925964014993,Viraj Bansal,yashasvi49@example.net,5251612954,21,Male,TIER-I,26897.0,Secondary,3,1.0,2,7.9,0,2.0,0,3,2,Never Married,0,618,1596.0,0,2,2,0,0,0,0,0,0,0,0,1,5.0,0,Golden,5 Star,Positive
919732098098,Lakshmi Krishnan,mukhopadhyayubika@example.org,5989834370,41,Female,TIER-II,13181.0,Primary or less,5,0.0,4,3.3,0,0.0,1,0,3,Never Married,5,483,,0,0,0,0,0,0,2,0,2,0,0,1,4.2,0,Golden,4 Star,Positive
687123982988,Amrita Deo,chokshiansh@example.com,5283596330,22,Male,VILLAGE,2752.0,Primary or less,22,1.0,22,8.3,0,16.0,2,0,1,Currently Married,0,301,408.0,0,0,0,0,0,2,1,1,0,0,0,1,4.3,0,Golden,4 Star,Positive
818985314102,Upkaar Sengupta,ekavirverma@example.com,1727147780,44,Male,VILLAGE,7659.0,Secondary,7,0.0,8,0.0,0,6.0,1,0,1,Never Married,0,590,277.0,0,1,0,0,4,0,2,0,0,1,0,0,5.0,3943,Golden,4 Star,Positive
564184184526,Warinder Khanna,bhatnagarpavani@example.org,0158128704,38,Female,VILLAGE,7467.0,Tertiary or more,20,1.0,9,1.8,1,4.0,0,0,0,Currently Married,1,478,987.0,0,2,2,1,5,1,0,0,0,0,0,2,5.0,0,Golden,4 Star,Positive
