Aadhar No.,Name,Age,Gender,City,E-mail,Phone No.,Occupation,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Partner,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Betting Apps,TrueCaller Flag,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,Sentiment on Social Media,UPI Failures
832382715799,Andrew Bobal,21.0,Male,TIER-I,fwalla@example.org,01377973095,Agriculturalists (Farmers),Primary or less,9.91,2.0,0.0,2.0,Currently Married,1.0,3.0,1.0,1.0,4.0,7189.9,1.0,1.0,No,Blue,1.0,11419.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,5 Star,17192.9,4.0,Strongly Negative,22.0
331851422172,Chavvi Ramesh,20.0,Male,VILLAGE,sekhonranveer@example.com,+910403240440,Business Owners/Entrepreneurs,Primary or less,6.96,0.0,1.0,1.0,Currently Married,2.0,2.0,1.0,1.0,2.0,925.8,0.0,1.0,No,Blue,0.0,13187.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5 Star,21792.7,2.0,Positive,27.0
527232532572,Nathan Borra,39.0,Male,TIER-I,boommen@example.net,3436145501,Students,Secondary,4.18,1.0,2.0,2.0,Never Married,2.0,3.0,1.0,1.0,3.0,7883.1,1.0,1.0,No,,1.0,4157.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,4 Star,103681.7,1.0,Neutral,29.0
273186237672,Amol Krishnamurthy,35.0,Female,VILLAGE,fitandutta@example.net,08667756469,Students,Primary or less,4.81,0.0,1.0,1.0,Currently Married,2.0,2.0,0.0,4.0,2.0,15560.9,1.0,0.0,No,Golden,1.0,8257.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4 Star,106210.6,3.0,Strongly Negative,26.0
901566156935,Lavanya Khurana,49.0,Male,TIER-I,matthewbanerjee@example.net,08168531999,Laborers/Skilled Workers,Primary or less,3.68,0.0,2.0,1.0,Never Married,4.0,2.0,1.0,2.0,2.0,5805.0,1.0,1.0,,Red,1.0,20466.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,4 Star,11126.3,0.0,Strongly Negative,14.0
916224973372,Urmi Bandi,26.0,Female,TIER-I,modilajita@example.org,7027392467,Students,Tertiary or more,4.33,0.0,1.0,2.0,Never Married,2.0,3.0,1.0,1.0,3.0,8157.3,0.0,0.0,No,Blue,0.0,12849.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,5 Star,19730.1,3.0,Neutral,17.0
705321613659,Gaurav Mody,20.0,Female,VILLAGE,kmammen@example.com,+918823243969,Agriculturalists (Farmers),Secondary,7.35,2.0,2.0,1.0,Currently Married,7.0,1.0,1.0,1.0,2.0,6955.6,0.0,0.0,No,Golden,0.0,10572.0,0.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,4 Star,16051.8,3.0,Strongly Negative,7.0
235381347419,Dalaja Sem,36.0,Female,VILLAGE,jkala@example.org,02492921332,Homemakers,Primary or less,5.46,1.0,3.0,2.0,Currently Married,5.0,4.0,1.0,,4.0,3170.8,1.0,1.0,No,Blue,0.0,3815.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5 Star,47959.6,2.0,Negative,53.0
629368947342,Abdul Ramaswamy,29.0,Female,VILLAGE,varugheseneha@example.net,4605692745,Agriculturalists (Farmers),Primary or less,12.85,1.0,0.0,1.0,Currently Married,1.0,3.0,0.0,3.0,2.0,11199.9,2.0,1.0,Yes,Golden,1.0,7171.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2 Star,24602.3,4.0,Negative,38.0
429159937069,Jeevika Ray,21.0,Female,TIER-I,oliver61@example.com,9134381258,Unemployed/Jobseekers,Primary or less,15.09,0.0,0.0,,Currently Married,3.0,2.0,1.0,3.0,2.0,7044.6,1.0,1.0,No,Blue,1.0,7234.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,5 Star,30070.7,5.0,Negative,24.0
495990502725,Qasim Nagarajan,44.0,Male,TIER-I,fgara@example.net,04760440424,Homemakers,Primary or less,10.08,0.0,0.0,1.0,Currently Married,5.0,2.0,2.0,3.0,3.0,7758.7,1.0,0.0,No,Red,2.0,14818.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4 Star,40992.3,0.0,Neutral,27.0
159646442412,Bhavya Dhingra,24.0,Female,VILLAGE,ymurty@example.org,01604643007,Retired/Pensioners,Primary or less,11.56,2.0,1.0,1.0,Never Married,3.0,3.0,3.0,1.0,2.0,1382.7,0.0,1.0,No,Golden,0.0,8034.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,0.0,5 Star,47709.8,2.0,Neutral,36.0
833853821736,Dalaja Sheth,40.0,Female,VILLAGE,sram@example.org,03139783747,Agriculturalists (Farmers),Primary or less,5.57,2.0,2.0,1.0,Never Married,4.0,1.0,3.0,1.0,1.0,18431.5,0.0,1.0,No,Blue,1.0,11112.0,1.0,,0.0,0.0,1.0,2.0,31.0,0.0,5 Star,54332.8,2.0,Strongly Negative,57.0
358183061807,Ladli Kapur,31.0,Male,VILLAGE,usodhi@example.com,+914242784128,Homemakers,Primary or less,9.79,1.0,1.0,1.0,Divorced,4.0,4.0,2.0,2.0,4.0,11058.4,0.0,1.0,No,Golden,1.0,10398.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,0.0,4 Star,65380.9,2.0,Positive,5.0
579459693180,Nitara Cherian,27.0,Female,VILLAGE,yaminidhillon@example.com,+912499877999,Salaried/Employed (Private/Public Sector),Primary or less,2.36,0.0,1.0,1.0,Currently Married,3.0,2.0,3.0,4.0,4.0,8439.6,1.0,0.0,No,Blue,1.0,13778.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,5 Star,10911.0,4.0,Neutral,23.0
114278676704,Yashasvi Borah,34.0,Male,TIER-II,baljiwan68@example.org,+917561040867,Homemakers,Primary or less,15.06,2.0,2.0,2.0,Currently Married,3.0,3.0,1.0,0.0,2.0,10466.1,1.0,1.0,No,Blue,1.0,6511.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,4 Star,15833.2,0.0,Strongly Negative,13.0
972597168330,Luke Naik,47.0,Male,TIER-I,rthakur@example.net,+910624716569,Agriculturalists (Farmers),Primary or less,9.85,2.0,1.0,0.0,Currently Married,1.0,3.0,3.0,3.0,2.0,12688.5,0.0,1.0,Yes,Golden,0.0,8059.0,0.0,0.0,1.0,2.0,1.0,1.0,16.0,0.0,2 Star,18195.9,2.0,Negative,11.0
741135967750,Oni Nadig,34.0,Female,VILLAGE,gopalatharv@example.com,01528078647,Retired/Pensioners,Tertiary or more,6.27,1.0,1.0,2.0,Currently Married,1.0,3.0,1.0,0.0,3.0,10629.7,1.0,1.0,No,,0.0,2829.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,4 Star,54565.6,2.0,Neutral,14.0
534305587983,Abhimanyu Comar,45.0,Female,VILLAGE,iprashad@example.org,2336270653,Agriculturalists (Farmers),Primary or less,11.06,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,1.0,20842.2,1.0,1.0,No,Blue,1.0,10520.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,5 Star,47889.0,5.0,Strongly Positive,27.0
369677319074,Sathvik Sodhi,25.0,Male,TIER-I,lila23@example.com,03512904589,Students,Primary or less,0.91,2.0,1.0,0.0,Currently Married,1.0,3.0,2.0,1.0,4.0,2434.3,1.0,1.0,No,Golden,1.0,16090.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,5 Star,17341.5,1.0,Negative,2.0
735835519957,Theodore Pandya,46.0,Female,VILLAGE,lakshit40@example.com,+910451066605,Laborers/Skilled Workers,Secondary,6.89,0.0,1.0,1.0,Never Married,1.0,3.0,2.0,4.0,1.0,16580.3,0.0,2.0,,Golden,0.0,18333.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,5 Star,20491.1,2.0,Negative,23.0
859279244637,Diya Dugar,29.0,Female,VILLAGE,siddharth98@example.org,08832257021,Laborers/Skilled Workers,Primary or less,13.08,1.0,1.0,3.0,Never Married,3.0,3.0,1.0,3.0,2.0,508.4,0.0,1.0,No,Blue,0.0,9716.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,4 Star,27394.3,2.0,Neutral,32.0
857955516113,Nisha Ramakrishnan,43.0,Female,TIER-I,kbassi@example.net,2814989656,Students,Tertiary or more,5.67,1.0,1.0,1.0,Never Married,1.0,2.0,2.0,2.0,3.0,4158.6,0.0,0.0,No,Blue,1.0,18267.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4 Star,16194.4,2.0,Positive,41.0
270064436815,Vasatika Choudhry,39.0,Male,VILLAGE,aarna83@example.com,+911538336644,Students,Primary or less,9.82,1.0,1.0,1.0,Currently Married,3.0,3.0,3.0,5.0,2.0,11763.8,1.0,1.0,No,Blue,1.0,13654.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,4 Star,53562.7,1.0,Negative,39.0
947703702424,Barkha Shukla,54.0,Female,TIER-I,veer03@example.com,2678456611,Salaried/Employed (Private/Public Sector),Primary or less,6.72,2.0,1.0,2.0,Never Married,3.0,3.0,1.0,3.0,2.0,7229.0,0.0,1.0,No,Blue,0.0,11723.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,4 Star,33445.7,1.0,,
370967252912,Inaya Rastogi,34.0,Male,VILLAGE,regeaarush@example.net,04057876601,Homemakers,Primary or less,7.05,2.0,1.0,1.0,Never Married,1.0,2.0,3.0,2.0,3.0,7562.5,1.0,1.0,No,Golden,0.0,11692.0,0.0,1.0,2.0,1.0,1.0,0.0,8.0,0.0,4 Star,2586.7,1.0,Positive,15.0
646138156298,Nakul Raj,22.0,Male,VILLAGE,maneurishilla@example.org,+917480279727,"Government Employees (Civil Services, Defense, Police)",Primary or less,10.72,1.0,1.0,2.0,Currently Married,2.0,4.0,1.0,6.0,2.0,13896.2,0.0,1.0,No,Blue,2.0,8058.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1 Star,36049.2,1.0,Neutral,15.0
852011843477,Advik Choudhury,19.0,Male,VILLAGE,zmody@example.com,+911745658988,Agriculturalists (Farmers),Secondary,13.42,3.0,3.0,,Currently Married,3.0,4.0,3.0,4.0,1.0,7513.6,0.0,0.0,No,Blue,0.0,13338.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,5 Star,2650.3,5.0,Neutral,11.0
472024246899,Rohan Sampath,48.0,Female,TIER-I,chavvi38@example.org,6841457955,Homemakers,,4.42,1.0,1.0,2.0,Currently Married,3.0,5.0,4.0,4.0,1.0,14554.7,1.0,1.0,No,Blue,0.0,8769.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,4 Star,16672.6,2.0,Neutral,7.0
937505622295,Ronith Bhatti,38.0,Female,VILLAGE,panini79@example.net,02815613023,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,5.83,1.0,1.0,1.0,Never Married,4.0,1.0,,2.0,4.0,4748.5,0.0,0.0,No,Blue,0.0,6590.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,4 Star,15517.5,4.0,Positive,19.0
167109432352,Vasana Rau,46.0,Female,VILLAGE,gautamramesh@example.net,9497397687,Agriculturalists (Farmers),Tertiary or more,7.99,1.0,3.0,1.0,Widowed,5.0,3.0,3.0,0.0,2.0,8117.2,1.0,1.0,No,Blue,0.0,10615.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1 Star,49458.1,1.0,Strongly Negative,28.0
491098756160,Jeevika Rege,29.0,Male,VILLAGE,xalak18@example.org,7534096199,Agriculturalists (Farmers),Primary or less,9.25,2.0,0.0,2.0,Never Married,2.0,3.0,2.0,2.0,3.0,3850.6,1.0,1.0,No,Golden,1.0,14188.0,1.0,0.0,1.0,2.0,0.0,0.0,20.0,0.0,5 Star,30809.8,1.0,Negative,31.0
270272152651,Hemangini Comar,33.0,Male,VILLAGE,sunderdiya@example.com,+914406021091,Salaried/Employed (Private/Public Sector),Primary or less,7.8,1.0,2.0,1.0,Currently Married,1.0,4.0,3.0,2.0,3.0,12399.2,0.0,1.0,No,Blue,0.0,17493.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,4 Star,99878.1,2.0,Neutral,6.0
691422700977,Qabil Sant,20.0,Male,VILLAGE,esaini@example.org,08332263731,Homemakers,Primary or less,11.51,2.0,2.0,3.0,Never Married,,3.0,2.0,0.0,1.0,12414.7,0.0,0.0,No,Blue,1.0,8853.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,5 Star,7137.8,2.0,Positive,22.0
219363438641,Zansi Ghosh,57.0,Female,VILLAGE,rishi69@example.net,+912006789726,Agriculturalists (Farmers),Secondary,11.0,1.0,1.0,2.0,Currently Married,2.0,3.0,2.0,2.0,3.0,1985.9,0.0,0.0,Yes,Blue,1.0,9058.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,4 Star,24010.3,2.0,Positive,34.0
633116369523,Jai Prabhakar,42.0,Female,TIER-I,ochadha@example.com,7012983945,Homemakers,Primary or less,7.18,2.0,2.0,1.0,Widowed,1.0,1.0,1.0,2.0,3.0,2608.1,1.0,0.0,No,Blue,1.0,4065.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,5 Star,52441.5,0.0,Neutral,12.0
448891680910,Farhan Raja,55.0,Male,VILLAGE,libni07@example.net,+915006652853,Laborers/Skilled Workers,Primary or less,1.86,2.0,2.0,1.0,Currently Married,,2.0,0.0,2.0,2.0,12748.2,0.0,1.0,No,Blue,2.0,11044.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,3 Star,39156.4,3.0,Neutral,22.0
714101621106,Azad Lad,30.0,Male,VILLAGE,kavya78@example.com,5922220065,Salaried/Employed (Private/Public Sector),Tertiary or more,4.81,2.0,2.0,2.0,Currently Married,5.0,3.0,3.0,3.0,5.0,5370.7,0.0,1.0,No,Golden,0.0,3729.0,1.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,5 Star,54689.5,2.0,Strongly Negative,25.0
812056451102,Siya Mohan,41.0,Male,VILLAGE,mishraanita@example.org,0180342068,Agriculturalists (Farmers),Primary or less,7.99,1.0,0.0,1.0,Widowed,2.0,2.0,,3.0,4.0,16614.2,1.0,0.0,No,Blue,0.0,17892.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,5 Star,20313.0,3.0,Positive,9.0
481207113172,Oscar Bir,43.0,Female,VILLAGE,rbala@example.net,06870817962,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,13.88,2.0,0.0,1.0,Widowed,0.0,2.0,2.0,5.0,4.0,5991.0,0.0,1.0,Yes,Golden,0.0,2675.0,,0.0,2.0,1.0,1.0,2.0,5.0,0.0,4 Star,23937.6,1.0,Negative,30.0
905043167656,Faris Saraf,32.0,Female,VILLAGE,jchopra@example.org,+914658365998,Salaried/Employed (Private/Public Sector),Primary or less,8.78,0.0,1.0,0.0,Currently Married,6.0,4.0,1.0,3.0,1.0,13397.8,0.0,1.0,No,Blue,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5 Star,15035.5,2.0,Negative,3.0
122303616148,Gopal Ray,49.0,Female,VILLAGE,iparmar@example.net,+913662220861,Homemakers,Primary or less,8.41,2.0,3.0,2.0,Currently Married,2.0,4.0,0.0,3.0,3.0,9604.8,0.0,0.0,No,Golden,0.0,15137.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,4 Star,63876.9,5.0,Strongly Negative,36.0
515277166536,Liam Chaudhry,56.0,Male,VILLAGE,anshpatla@example.org,6399478348,Agriculturalists (Farmers),Primary or less,10.45,2.0,2.0,1.0,Never Married,1.0,5.0,2.0,1.0,2.0,14032.9,0.0,2.0,No,Golden,0.0,5476.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4 Star,50454.9,1.0,Neutral,19.0
896107267446,Amaira Ranganathan,51.0,Female,VILLAGE,dhillonabha@example.net,04079434441,Homemakers,Primary or less,4.21,1.0,2.0,1.0,Never Married,2.0,3.0,1.0,1.0,3.0,9205.3,1.0,0.0,No,Golden,0.0,6461.0,0.0,0.0,1.0,1.0,3.0,1.0,22.0,0.0,4 Star,33993.7,2.0,Strongly Negative,14.0
375456577228,Jyoti Puri,45.0,Female,VILLAGE,frajan@example.net,02132392950,,Primary or less,4.12,1.0,1.0,1.0,Never Married,2.0,2.0,0.0,2.0,2.0,6460.3,0.0,0.0,No,Blue,0.0,11916.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,4 Star,42890.8,3.0,Positive,45.0
146809401363,Vasudha Rajagopalan,31.0,Female,TIER-I,baralrishi@example.org,+916580872670,Laborers/Skilled Workers,Primary or less,6.57,1.0,1.0,0.0,Currently Married,2.0,2.0,1.0,2.0,4.0,6652.4,2.0,0.0,No,Blue,1.0,10373.0,0.0,1.0,1.0,0.0,3.0,0.0,17.0,0.0,5 Star,935.2,1.0,Neutral,31.0
875178470076,Faqid Contractor,31.0,Male,VILLAGE,tanishbhatia@example.net,+914581672919,Unemployed/Jobseekers,Primary or less,18.29,0.0,1.0,1.0,Currently Married,2.0,0.0,2.0,3.0,,7580.9,1.0,1.0,Yes,Red,1.0,8329.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4 Star,36824.7,3.0,Strongly Negative,30.0
716059371529,Advaith Madan,58.0,Female,TIER-II,bachittarchahal@example.net,09052731187,Students,Primary or less,12.68,2.0,1.0,3.0,Currently Married,5.0,3.0,2.0,2.0,3.0,3848.1,1.0,1.0,No,Golden,0.0,21150.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,1 Star,33744.4,2.0,Neutral,34.0
693971276412,Indali Roy,19.0,Female,TIER-I,lgrewal@example.com,+912865038410,Students,Secondary,9.95,2.0,2.0,2.0,Widowed,3.0,1.0,1.0,1.0,4.0,9030.7,2.0,1.0,Yes,Golden,0.0,7271.0,1.0,0.0,1.0,1.0,2.0,0.0,22.0,0.0,4 Star,39411.2,1.0,Strongly Negative,68.0
639864666459,Irya Grover,44.0,Female,TIER-I,pratyushlalla@example.net,+914440661592,Students,Primary or less,7.04,2.0,2.0,2.0,Currently Married,2.0,4.0,3.0,2.0,3.0,5425.8,1.0,1.0,Yes,Golden,1.0,8036.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,5 Star,25940.5,2.0,Strongly Negative,43.0
723585338913,Krish Ben,44.0,Male,VILLAGE,srajan@example.net,08618382559,Agriculturalists (Farmers),Secondary,8.65,1.0,1.0,1.0,Never Married,0.0,2.0,2.0,2.0,2.0,13558.3,1.0,0.0,Yes,Blue,1.0,15618.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,4 Star,40192.4,3.0,Neutral,11.0
697802009830,Chaitaly Kanda,41.0,Female,VILLAGE,falancontractor@example.net,02456051820,Homemakers,Secondary,6.12,3.0,2.0,1.0,Currently Married,3.0,3.0,,2.0,2.0,11525.5,1.0,1.0,No,Blue,0.0,4841.0,1.0,,1.0,0.0,2.0,0.0,40.0,0.0,4 Star,13029.6,3.0,Neutral,17.0
453680526693,Odika Comar,62.0,Female,VILLAGE,avarghese@example.net,01353847324,Students,Primary or less,9.89,1.0,0.0,1.0,Currently Married,2.0,4.0,3.0,2.0,2.0,8124.0,2.0,0.0,Yes,Golden,0.0,3110.0,1.0,1.0,1.0,1.0,0.0,1.0,27.0,0.0,5 Star,29776.3,0.0,Neutral,11.0
614246752633,Daniel Parmar,32.0,Male,VILLAGE,vbhargava@example.org,05959257072,Retired/Pensioners,Primary or less,7.32,1.0,0.0,2.0,Widowed,2.0,3.0,0.0,3.0,4.0,15024.2,0.0,0.0,No,Blue,,5678.0,0.0,1.0,0.0,1.0,3.0,0.0,11.0,0.0,5 Star,16638.4,1.0,Negative,7.0
760700615589,Naksh Agarwal,33.0,Female,TIER-I,qushi99@example.net,+911721370261,Homemakers,Secondary,3.68,2.0,2.0,3.0,Currently Married,4.0,1.0,3.0,1.0,3.0,12188.4,1.0,1.0,No,Red,1.0,21105.0,0.0,0.0,,1.0,1.0,0.0,32.0,0.0,4 Star,59194.1,2.0,Neutral,18.0
278475305729,Vrinda Chanda,23.0,Male,TIER-I,lsoman@example.com,+912241026210,Agriculturalists (Farmers),Primary or less,5.08,1.0,1.0,2.0,Currently Married,2.0,3.0,2.0,2.0,2.0,11583.2,1.0,1.0,No,Golden,1.0,3751.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5 Star,17419.9,,Neutral,27.0
680116407639,Agastya Jhaveri,36.0,Male,VILLAGE,anirudhchadha@example.com,3193841531,Laborers/Skilled Workers,Tertiary or more,9.2,3.0,2.0,2.0,Currently Married,1.0,3.0,2.0,5.0,2.0,16549.7,1.0,1.0,No,Red,1.0,12032.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,5 Star,18161.6,1.0,Strongly Positive,11.0
594587068409,Zaitra Ganesh,30.0,Male,VILLAGE,chatreshsubramaniam@example.org,+913972988728,Agriculturalists (Farmers),Tertiary or more,10.12,2.0,1.0,2.0,Never Married,3.0,3.0,2.0,3.0,1.0,8817.1,0.0,1.0,No,Blue,1.0,13591.0,0.0,0.0,1.0,1.0,1.0,2.0,21.0,0.0,5 Star,41801.6,2.0,Neutral,2.0
998918069255,Triya Bora,33.0,Female,TIER-III,banjeetmittal@example.org,+918768090077,Agriculturalists (Farmers),Primary or less,3.23,3.0,1.0,2.0,Never Married,3.0,1.0,1.0,3.0,2.0,12769.2,0.0,1.0,No,Red,0.0,13327.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,4 Star,85969.2,3.0,Strongly Positive,13.0
693836563357,Baghyawati Dugar,49.0,Male,VILLAGE,vshan@example.org,7852539913,Unemployed/Jobseekers,Primary or less,11.55,0.0,0.0,1.0,Currently Married,2.0,4.0,2.0,0.0,3.0,8921.2,1.0,1.0,No,Golden,1.0,7981.0,0.0,0.0,2.0,1.0,0.0,1.0,14.0,0.0,4 Star,10839.9,3.0,Strongly Positive,14.0
599792943394,Darika Bir,55.0,Male,TIER-III,jasonsharma@example.net,4485195442,Homemakers,Primary or less,11.79,1.0,1.0,2.0,Never Married,1.0,1.0,1.0,1.0,4.0,10112.7,1.0,1.0,No,Red,1.0,10360.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,5 Star,56943.5,4.0,Neutral,11.0
950406616228,Samesh Lad,27.0,Male,VILLAGE,benjamin25@example.net,8551088921,Students,Tertiary or more,10.44,2.0,0.0,2.0,Currently Married,2.0,2.0,1.0,2.0,2.0,6064.6,1.0,1.0,Yes,Blue,0.0,3672.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,5 Star,35617.9,1.0,Positive,30.0
656791082245,Gopal Agarwal,33.0,Male,VILLAGE,imahal@example.com,+911599646087,Homemakers,Tertiary or more,9.99,1.0,1.0,1.0,Currently Married,2.0,3.0,1.0,6.0,2.0,18609.0,1.0,1.0,No,Blue,0.0,27015.0,0.0,1.0,0.0,2.0,3.0,1.0,9.0,0.0,5 Star,52838.5,2.0,Positive,15.0
904786864076,Hamsini Krishna,54.0,Male,VILLAGE,ftandon@example.com,+918817683532,Agriculturalists (Farmers),Primary or less,5.29,2.0,1.0,0.0,Never Married,1.0,3.0,1.0,1.0,2.0,10281.3,0.0,1.0,No,Golden,0.0,10219.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4 Star,32158.3,4.0,Neutral,29.0
778685233930,Urishilla Viswanathan,22.0,Male,VILLAGE,choudhuryadvay@example.net,+916219897446,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Secondary,13.66,2.0,1.0,1.0,Currently Married,3.0,2.0,2.0,4.0,2.0,2940.2,1.0,1.0,No,Golden,1.0,2905.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,5 Star,52888.3,4.0,Neutral,22.0
503112012313,Gautam Saini,24.0,Male,VILLAGE,paiethan@example.com,09190704451,Salaried/Employed (Private/Public Sector),Primary or less,5.73,2.0,3.0,2.0,Never Married,4.0,3.0,4.0,1.0,2.0,1175.3,1.0,1.0,No,Golden,1.0,10019.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0,0.0,5 Star,10784.0,4.0,Negative,26.0
781937798552,Bhavya Golla,27.0,Female,VILLAGE,aryanrai@example.net,01901748425,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Tertiary or more,4.65,1.0,3.0,2.0,Widowed,3.0,1.0,0.0,2.0,2.0,8336.3,1.0,1.0,Yes,Golden,0.0,4786.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,5 Star,31143.3,4.0,Neutral,23.0
453212898735,Amruta Rege,40.0,Male,VILLAGE,mdar@example.org,+916473908753,Retired/Pensioners,Secondary,9.51,2.0,0.0,1.0,Currently Married,2.0,2.0,2.0,1.0,1.0,10800.6,0.0,1.0,No,Blue,1.0,9257.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,5 Star,20293.5,2.0,Neutral,24.0
171816163466,Samar Edwin,26.0,Male,VILLAGE,sathvik59@example.net,01333169543,Students,Primary or less,6.76,2.0,,2.0,Currently Married,3.0,4.0,2.0,1.0,2.0,3786.5,1.0,0.0,Yes,Red,1.0,11559.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4 Star,68478.9,2.0,,16.0
999962965481,Yash Goswami,58.0,Female,VILLAGE,ojasvi93@example.com,01697883777,Agriculturalists (Farmers),Secondary,14.04,2.0,2.0,2.0,Never Married,3.0,2.0,1.0,0.0,3.0,10836.9,1.0,0.0,No,Golden,0.0,7984.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,3 Star,18669.8,2.0,Negative,11.0
307822690706,Chatresh Morar,36.0,Female,VILLAGE,widishadara@example.net,8427169656,Laborers/Skilled Workers,Secondary,7.72,2.0,1.0,1.0,Never Married,2.0,4.0,1.0,2.0,3.0,14447.6,0.0,2.0,Yes,Blue,1.0,5040.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3 Star,64833.9,6.0,Negative,1.0
849575172030,Isha Parsa,37.0,Female,VILLAGE,nicholasverma@example.com,+913476964544,Students,Tertiary or more,4.38,3.0,1.0,1.0,Currently Married,0.0,1.0,1.0,2.0,2.0,9532.8,1.0,0.0,No,Golden,2.0,13961.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,5 Star,9671.2,3.0,Strongly Positive,14.0
943950547370,Omisha Ramaswamy,30.0,Male,TIER-II,mason53@example.org,3693080118,Retired/Pensioners,Primary or less,14.93,0.0,1.0,1.0,Currently Married,3.0,2.0,1.0,2.0,3.0,3711.4,1.0,0.0,No,Red,2.0,20531.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,5 Star,49479.0,3.0,Neutral,22.0
269872260739,Parth Comar,36.0,Female,VILLAGE,ranbirbadal@example.org,+910565723861,Unemployed/Jobseekers,Secondary,8.27,2.0,2.0,1.0,Never Married,1.0,3.0,1.0,0.0,2.0,12632.0,1.0,1.0,No,Blue,2.0,11434.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3 Star,61306.8,3.0,Neutral,23.0
