Aadhar No.,Name,Age,Phone No.,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,UPI Failures,Gender_Female,Gender_Male,City_TIER-I,City_TIER-II,City_TIER-III,City_VILLAGE,Occupation_Agriculturalists (Farmers),Occupation_Business Owners/Entrepreneurs,Occupation_Freelancers/Consultants,"Occupation_Government Employees (Civil Services, Defense, Police)",Occupation_Homemakers,Occupation_Laborers/Skilled Workers,Occupation_Retired/Pensioners,Occupation_Salaried/Employed (Private/Public Sector),"Occupation_Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Occupation_Students,Occupation_Unemployed/Jobseekers,Partner_Currently Married,Partner_Divorced,Partner_Never Married,Partner_Widowed,Betting Apps_No,Betting Apps_Yes,TrueCaller Flag_Blue,TrueCaller Flag_Golden,TrueCaller Flag_Red,Sentiment on Social Media_Negative,Sentiment on Social Media_Neutral,Sentiment on Social Media_Positive,Sentiment on Social Media_Strongly Negative,Sentiment on Social Media_Strongly Positive
227110381193,Banjeet Balay,40.0,+915895381575,0,14.26,1.0,2.0,0.0,5.0,2.0,2.0,2.0,4.0,5080.3,1.0,2.0,1.0,3413.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4,20223.5,2.0,41.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
962706860814,George Murthy,43.0,03857818077,0,12.51,2.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,9817.7,0.0,1.0,0.0,7708.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,0.0,3,19545.4,1.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
438235289716,Hredhaan Manda,43.0,8151446619,0,6.74,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,8837.0,0.0,1.0,1.0,8813.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,4,11704.6,0.0,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
878739845185,Zayyan Choudhry,45.0,01006562666,0,14.93,0.0,1.0,2.0,6.0,3.0,3.0,1.0,0.0,20964.4,1.0,0.0,0.0,5626.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,3,28787.0,3.0,46.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
396488585573,Bina Murthy,51.0,5363776659,2,12.41,2.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,12573.9,0.0,0.0,1.0,8596.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3,70597.5,1.0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
196266836781,Chakradev Ganguly,37.0,3442381622,1,13.22,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,9196.349999999999,0.0,1.0,0.0,9915.0,0.0,0.0,2.0,1.0,1.0,0.0,17.0,0.0,3,60699.5,2.0,22.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
509042558814,Pushti Luthra,44.0,4918614628,0,9.06,1.0,0.0,1.0,5.0,3.0,2.0,2.0,3.0,10655.2,1.0,0.0,0.0,14992.0,2.0,1.0,1.0,1.0,2.0,1.0,12.0,0.0,1,33836.5,1.0,41.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
434795822088,Netra Kamdar,41.0,5805331513,0,14.97,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,6133.9,1.0,0.0,0.0,7321.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4,62659.5,0.0,15.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
676453931375,Ronith Pai,27.0,01170278473,0,11.57,3.0,2.0,2.0,5.0,3.0,2.0,0.0,5.0,10695.7,0.0,2.0,0.0,15670.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,3,13346.8,2.0,29.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
290277008227,Damyanti Shan,20.0,3722391761,0,14.26,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,9949.1,0.0,0.0,0.0,15101.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1,17965.1,3.0,32.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
508503922763,Naveen Garde,31.0,08858431357,0,5.88,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,7544.8,0.0,1.0,0.0,15476.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,3,12618.1,0.0,36.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
142026014401,Alexander Wable,36.0,04740739729,1,8.43,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,12632.6,1.0,0.0,0.0,13643.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,4,36218.4,1.0,27.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
322383916388,Hemang Sur,41.0,06577990618,0,12.52,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,13631.8,1.0,1.0,2.0,10985.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0,8509.2,4.0,24.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
202707072706,Bimala Lala,49.0,+915118095455,0,8.9,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,9184.8,2.0,1.0,1.0,5522.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,3,11783.5,0.0,8.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
655956776406,Jonathan Mann,28.0,+915286348401,0,11.45,2.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,8745.7,1.0,1.0,1.0,14660.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4,14832.9,3.0,37.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
976280422412,Gagan Seth,25.0,+916491445337,0,15.75,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,9985.2,0.0,1.0,1.0,14347.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3,17485.4,2.0,29.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
269651441446,Praneel Bahri,58.0,+915691461641,1,8.16,1.0,2.0,1.0,5.0,2.0,1.0,1.0,4.0,10383.2,1.0,1.0,0.0,19349.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3,43818.9,4.0,28.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
474479107707,Urvi Kari,24.0,+917684091341,0,6.25,2.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,9272.5,1.0,0.0,1.0,7134.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,3,42751.0,1.0,53.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
632247967128,Yashawini Biswas,37.0,+919071957145,1,3.66,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8847.9,1.0,0.0,0.0,16251.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3,13167.4,2.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
441551381352,Devika Parmer,40.0,+914955838736,0,5.78,2.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,9597.9,1.0,1.0,1.0,8409.0,0.0,1.0,1.0,0.0,1.0,1.0,25.0,0.0,3,64967.3,3.0,15.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
459813175350,Unni Gill,38.0,6618084388,1,9.76,0.0,0.0,1.0,5.0,2.0,1.0,2.0,4.0,14757.5,0.0,0.0,0.0,8191.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3,58835.1,1.0,36.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
942429037546,Lavanya Zachariah,23.0,08272309907,0,0.67,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,18419.0,1.0,1.0,1.0,16156.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,3,55849.0,1.0,41.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
211118530535,Devika Rajan,22.0,04503006045,0,4.75,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,10266.0,1.0,1.0,0.0,9852.0,0.0,0.0,1.0,1.0,2.0,1.0,21.0,0.0,3,26255.7,2.0,35.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
670964464815,Champak Vaidya,24.0,+918733002763,0,6.37,1.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,9819.2,0.0,1.0,1.0,7618.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,4,41402.6,3.0,15.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
323908315250,Tanmayi Goswami,40.0,+913736950432,0,12.66,2.0,2.0,2.0,2.0,3.0,4.0,6.0,1.0,12687.3,1.0,1.0,1.0,15784.0,0.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,4,23014.9,1.0,17.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
141766712855,Chaitanya Narula,38.0,0473535226,0,2.17,1.0,3.0,2.0,0.0,6.0,2.0,2.0,4.0,13218.2,1.0,1.0,2.0,6232.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,4,88691.5,2.0,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
527174734602,Abha Jha,29.0,+915397345135,0,2.14,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,8792.1,1.0,0.0,2.0,7144.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,0.0,4,32526.8,3.0,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
226797505748,Chaman Dhillon,41.0,00600989727,0,8.62,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,12534.5,1.0,1.0,0.0,10229.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,3,81791.8,6.0,33.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
439320068159,Advay Murthy,48.0,+914316411991,0,4.58,2.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,5571.6,0.0,1.0,0.0,11191.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,0.0,3,7052.9,1.0,22.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
151248998668,Radha Peri,21.0,04025426006,0,5.42,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,7882.1,1.0,0.0,0.0,5124.0,0.0,1.0,1.0,0.0,2.0,0.0,10.0,0.0,2,68034.2,3.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
465446208280,Qadim Ganesh,37.0,+918435799389,2,4.67,2.0,1.0,1.0,3.0,3.0,0.0,3.0,2.0,12194.7,0.0,1.0,1.0,14336.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,3,33254.1,2.0,13.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
211867318524,Charita Pillai,43.0,9225174752,0,8.92,2.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,13342.3,0.0,0.0,0.0,8310.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,3,6707.6,2.0,27.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
944049454251,Sai Shanker,30.0,06551288956,0,2.3,1.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,10673.8,1.0,1.0,0.0,8030.0,1.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,0,20887.8,1.0,46.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
918874102176,Raghav Sangha,32.0,06657031012,1,8.16,2.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,8122.7,0.0,2.0,0.0,10403.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3,41347.1,4.0,51.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
122816931325,Ekbal Korpal,41.0,+918753421448,0,3.73,1.0,1.0,1.0,5.0,4.0,3.0,3.0,4.0,14000.9,1.0,2.0,1.0,5877.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,3,18870.4,3.0,7.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
935704256013,Gautami Mani,52.0,5749883968,0,14.69,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,9274.8,0.0,2.0,1.0,9175.0,1.0,0.0,1.0,2.0,1.0,1.0,19.0,0.0,3,9406.6,1.0,35.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
801420312792,Joshua Pathak,48.0,+915430935352,0,11.13,0.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,17793.5,1.0,2.0,0.0,12111.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,4,8166.8,5.0,51.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
331464959844,Indira Bhatnagar,40.0,03466068992,0,11.85,2.0,0.0,2.0,1.0,3.0,1.0,3.0,4.0,15839.7,0.0,1.0,0.0,9223.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,3,383.6,3.0,33.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
320421502794,Upma Chaudry,44.0,07561080103,0,4.51,1.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,4163.1,1.0,0.0,1.0,7034.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,4,9090.3,0.0,24.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
414359589853,Nicholas Gola,33.0,+912395512169,1,9.84,1.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,8003.9,1.0,2.0,0.0,7715.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,6013.5,3.0,39.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
685303752969,Laban Halder,41.0,+918541422632,0,11.68,1.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,11043.7,0.0,0.0,1.0,11564.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,2,29555.6,2.0,54.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
947479295221,Joshua Comar,36.0,04537150451,1,8.69,0.0,0.0,1.0,1.0,3.0,2.0,4.0,3.0,6807.1,0.0,1.0,1.0,8287.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,4229.2,1.0,40.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
836333984795,Vrinda Sastry,28.0,08801159132,0,8.62,2.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,8456.1,0.0,1.0,1.0,13875.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,0.0,3,22961.3,7.0,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
396858049937,Chanchal Grewal,43.0,+912635546903,1,4.32,3.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,9842.2,1.0,0.0,1.0,6895.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2,52776.6,3.0,52.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
272440019476,Lila Guha,39.0,+910571973238,1,8.16,2.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,12172.4,1.0,1.0,1.0,7207.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,4,24350.5,4.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
225729313085,Irya Memon,33.0,05278762602,0,8.16,1.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,6362.0,0.0,0.0,1.0,5845.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,4,24431.2,5.0,32.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
716855851560,Forum Sanghvi,53.0,00930999868,2,15.74,0.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,8702.9,1.0,0.0,1.0,10929.0,0.0,1.0,0.0,1.0,2.0,1.0,13.0,0.0,3,65938.8,2.0,35.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
213877023429,Kashvi Arora,20.0,08679699993,0,10.01,1.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,15040.2,1.0,1.0,1.0,9805.0,1.0,0.0,1.0,0.0,2.0,1.0,11.0,0.0,1,24222.0,1.0,30.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
693592729922,Jatin Mannan,32.0,7461231900,0,2.1,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,18074.2,0.0,0.0,0.0,5208.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,4,22483.5,3.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
702800026370,Bimala Chand,22.0,05175863735,0,7.89,1.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,7606.8,1.0,1.0,1.0,2774.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4,38120.1,1.0,38.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
397720625702,Samaksh Gandhi,46.0,00289966686,0,9.5,2.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,12323.3,0.0,0.0,0.0,5010.0,1.0,0.0,1.0,2.0,2.0,1.0,16.0,0.0,4,3012.5,3.0,26.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
983493471760,Amruta Kala,43.0,+911621065149,2,3.22,2.0,1.0,2.0,1.0,4.0,0.0,3.0,4.0,6835.0,1.0,0.0,0.0,10039.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1,19086.3,3.0,29.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
728281850715,Triya Jhaveri,32.0,6543105577,0,9.79,1.0,0.0,2.0,4.0,4.0,1.0,1.0,4.0,10574.1,1.0,1.0,0.0,9379.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,1,7061.3,2.0,19.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
285735109416,Chakradev Jayaraman,43.0,0275960889,0,4.58,2.0,1.0,1.0,2.0,4.0,2.0,5.0,2.0,4004.6,2.0,1.0,1.0,2598.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,2,43397.4,1.0,17.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
439608402193,Leela Seth,34.0,3584342314,0,7.21,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,9344.9,0.0,1.0,2.0,10367.0,0.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,3,34061.1,2.0,32.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
694160359326,Gauri Ganesh,45.0,1258606209,1,9.37,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,6919.1,0.0,1.0,0.0,9263.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,3,56687.2,2.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
153445059651,Chaitanya Mahajan,36.0,+919991514140,2,6.77,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,11904.8,1.0,1.0,1.0,10152.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3,42673.8,3.0,24.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
130623434673,Darpan Palla,35.0,+911347429636,0,6.93,2.0,1.0,1.0,6.0,3.0,5.0,3.0,3.0,7760.5,1.0,1.0,2.0,14241.0,0.0,0.0,1.0,2.0,2.0,0.0,7.0,0.0,4,96676.7,0.0,54.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
154440840533,Ekbal Goswami,55.0,+916472543924,0,12.1,2.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,4192.5,1.0,1.0,2.0,15611.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4,31873.3,4.0,22.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
521361747651,Siddharth Rao,30.0,+914240817442,1,6.18,0.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,11436.4,0.0,0.0,0.0,16224.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,4,88195.8,1.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
194720349230,Warjas Ratta,25.0,5276820918,1,9.68,1.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,20763.7,1.0,1.0,1.0,18626.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,3,22790.5,4.0,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
531328386041,Noah Dua,40.0,06614280970,0,12.19,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,11132.2,1.0,1.0,1.0,11366.0,1.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,2,60284.5,6.0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
873862839387,Abhiram Sidhu,58.0,0963515911,2,4.21,1.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,6057.0,1.0,1.0,1.0,8775.0,0.0,1.0,0.0,1.0,1.0,1.0,46.0,0.0,0,39376.7,2.0,25.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
794035603249,Harita Kala,34.0,+911702533797,0,2.03,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,4020.6,1.0,0.0,0.0,3102.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3,21089.6,3.0,45.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
859505585792,Lopa Behl,22.0,03775872537,0,11.81,2.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,15720.4,1.0,1.0,0.0,17607.0,0.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,3,50058.7,1.0,21.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
592630023693,Waida Devi,32.0,+911533300325,1,8.62,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,7364.8,0.0,0.0,1.0,6593.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3,25477.9,4.0,6.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
493489078147,Ojasvi Magar,37.0,04133115196,0,11.84,2.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,15975.4,0.0,1.0,1.0,14131.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,4,47506.4,3.0,36.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
466414142548,Bina Zacharia,27.0,4226631543,0,5.06,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,11177.5,1.0,1.0,1.0,4663.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,0.0,2,14348.9,3.0,23.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
318259251362,Ayushman Jhaveri,42.0,4913156536,0,11.92,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,9294.0,0.0,2.0,0.0,18729.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,3,35030.2,3.0,25.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
