name,city,tier,is_pet_owner,pet_type,monthly_pet_expense,vet_visits_last_year,pet_medical_expense,annual_pet_spend,has_pet_insurance
Christopher Cain,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Anthony Wells,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Brandon Kirby,Ahmedabad,Tier 2,1,Dog,1964.45,1,2411.4,25984.8,1
Jamie Miller,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Anna Wong,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Christopher Macdonald,Pune,Tier 2,1,Cat,876.1,3,7622.63,18135.83,0
Leslie Moody,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jessica Mckee,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Nicholas Myers,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Meagan Charles,Ahmedabad,Tier 2,1,Dog,1542.7,2,2402.47,20914.87,1
Amber Williams,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Micheal Green,Indore,Tier 2,1,Cat,1071.25,0,0.0,12855.0,1
Rachel Henderson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Andrew Lam,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Cassandra Mitchell,Mumbai,Tier 1,1,Dog,2921.77,1,2490.52,37551.76,1
Melissa Grant,Chennai,Tier 1,1,Cat,1670.18,3,5208.05,25250.21,1
James Rodriguez,Ranchi,Tier 3,1,Cat,1137.35,3,8225.06,21873.26,0
Lauren Trevino,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Margaret White,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Stacey Howe,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Diane Bishop,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
David Baker,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Allison Chavez,Chennai,Tier 1,1,Dog,1549.8,1,2732.72,21330.32,1
Austin Smith,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Ashley Thomas,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Mrs. Olivia Petersen,Ahmedabad,Tier 2,1,Cat,1002.11,1,968.77,12994.09,0
Joshua Martinez,Hyderabad,Tier 1,1,Dog,2413.22,1,1024.66,29983.3,0
Laura Clarke,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Joseph Patel,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Lisa Beard,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
David Mendoza,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Nicole Wallace DDS,Patna,Tier 3,1,Bird,869.76,1,924.3,11361.42,0
Marcus Brown,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Daniel Gallegos,Guwahati,Tier 3,1,Dog,1045.79,1,1854.68,14404.16,1
Nicole Hardy,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Pedro Greene,Lucknow,Tier 2,1,Dog,1030.01,2,4323.56,16683.68,1
Yvette Marks,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Ashley Lewis,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Stephanie Peterson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Mrs. Dawn Hawkins,Indore,Tier 2,1,Cat,1806.32,2,4425.01,26100.85,0
Gary Greer,Hyderabad,Tier 1,1,Dog,3476.92,1,2288.55,44011.59,1
Christopher Knox,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Eric Thomas,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Brent Stewart,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Corey Roberts,Lucknow,Tier 2,1,Cat,1115.3,2,5777.29,19160.89,1
Keith Morales,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Perry Washington,Mumbai,Tier 1,1,Dog,1641.34,0,0.0,19696.08,1
Nicole Barton,Ahmedabad,Tier 2,1,Cat,1416.98,0,0.0,17003.76,0
David Medina,Hyderabad,Tier 1,1,Cat,3105.46,1,2510.22,39775.74,0
Lydia Payne,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Monica Cline,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Juan Davis,Chennai,Tier 1,1,Dog,1949.66,1,1909.33,25305.25,1
Devin Black,Bangalore,Tier 1,1,Dog,3094.19,0,0.0,37130.28,0
Rachel Franco DDS,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Lori Valentine,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Lisa Ryan,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Danielle Hester,Bhopal,Tier 3,1,Dog,617.96,0,0.0,7415.52,0
Luke Alexander,Indore,Tier 2,1,Rabbit,1422.75,0,0.0,17073.0,1
Jane Edwards,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Ann Peterson,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Erik Keller,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Louis Bowen,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Amy Mcdaniel,Mumbai,Tier 1,1,Dog,3281.43,1,2186.59,41563.75,0
Isaiah Terry,Pune,Tier 2,1,Cat,1085.28,1,2150.34,15173.7,1
Michael Bell,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Blake Vega,Chennai,Tier 1,1,Dog,1739.21,3,8948.26,29818.78,1
Ronnie Medina,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Rhonda Clark,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Jason Fletcher,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Jose Green,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Anthony Washington,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Kristopher Curtis,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Chad Moreno,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Cassidy Carter,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
James Grimes,Lucknow,Tier 2,1,Dog,1866.12,2,5401.52,27794.96,0
Natalie Hawkins,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Jonathan Williams,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Deborah Smith,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Emily Henderson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Peter Morgan,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Laura Patton,Indore,Tier 2,1,Bird,1042.42,0,0.0,12509.04,0
Francis Walker,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Renee Johnson,Ahmedabad,Tier 2,1,Cat,1673.65,2,5741.96,25825.76,1
Scott Wood,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Sherri Logan,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Cathy Barnes,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Amy Sanders,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Lee Perez,Hyderabad,Tier 1,1,Dog,3441.12,2,3644.54,44937.98,0
Michael Leonard,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Cody Thompson,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Victor Yates,Hyderabad,Tier 1,1,Cat,3471.24,1,2831.67,44486.55,0
Stanley Benson,Guwahati,Tier 3,1,Cat,983.49,3,3766.58,15568.46,1
James Gallagher,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Jeanette Garcia,Delhi,Tier 1,1,Dog,3012.8,2,5390.61,41544.21,1
Michael Garcia,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
William Gordon,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Kim Holmes,Jaipur,Tier 2,1,Dog,1524.07,1,2675.95,20964.79,1
Anthony Hodges,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Alexis Wells,Jaipur,Tier 2,1,Cat,874.1,1,1159.4,11648.6,0
Jennifer Dawson,Mumbai,Tier 1,1,Cat,3148.79,1,1341.03,39126.51,1
Bethany Baxter MD,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Teresa Wallace,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Alexis Pham,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Zachary Ortiz,Jaipur,Tier 2,1,Dog,918.36,0,0.0,11020.32,0
Christopher Burnett,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Nicholas Calhoun,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Joseph Perez,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Karen Perez,Bangalore,Tier 1,1,Rabbit,1524.66,2,3193.52,21489.44,0
Kevin Cruz,Mumbai,Tier 1,1,Dog,1767.24,0,0.0,21206.88,1
Amber Spencer,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Madison Richardson,Hyderabad,Tier 1,1,Cat,2722.55,1,2518.11,35188.71,0
Jose Collins,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Justin Potter,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Sherry Cox,Mumbai,Tier 1,1,Cat,2945.51,1,2032.26,37378.38,1
Tiffany Williams,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Jessica Torres,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Matthew Morgan,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Craig Beard,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Tony Moore,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Jillian Carrillo,Delhi,Tier 1,1,Cat,2486.65,1,2674.41,32514.21,1
Nancy Rowland,Guwahati,Tier 3,1,Cat,1158.4,2,2337.7,16238.5,0
Lisa Ochoa,Pune,Tier 2,1,Cat,874.34,2,3001.23,13493.31,1
Jeffrey Ayala,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Dana Carter,Hyderabad,Tier 1,1,Cat,3452.34,3,5703.61,47131.69,1
Natalie Burns,Pune,Tier 2,1,Cat,1113.53,1,2062.36,15424.72,0
Sean Peters,Kanpur,Tier 3,1,Cat,913.48,0,0.0,10961.76,0
Christopher Jones,Indore,Tier 2,1,Bird,1647.75,2,2750.16,22523.16,0
Miguel Pena,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Ryan Lawson,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
David Williams,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Mark Johnson,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Rebecca Perez,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Kathryn Thomas,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Crystal Abbott,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Alexandra Hodge,Kanpur,Tier 3,1,Dog,1180.28,1,1919.43,16082.79,0
Rachel Yang,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Michelle Sanders,Chennai,Tier 1,1,Dog,1731.96,1,2543.77,23327.29,1
Dustin Stein,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Haley Jackson,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Thomas Moses,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Jeffrey Petersen,Lucknow,Tier 2,1,Dog,802.91,0,0.0,9634.92,1
Joseph Ward,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Lance Robinson,Delhi,Tier 1,1,Dog,2040.15,0,0.0,24481.8,0
Kristen Smith,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Nicole Mcbride,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Daisy Larson,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Jesus Shaw,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Shelly Moss,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Laura Coleman,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Kayla Moore,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Melissa Brown,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Emily Riley MD,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Donald Cole,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
James Johnson,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Nicholas George,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jane King,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Tanner Decker,Jaipur,Tier 2,1,Cat,848.76,1,1427.56,11612.68,0
Leslie Martin,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Keith Garcia,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Victoria Keller,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Mr. Robert Acevedo MD,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Ms. Kayla Williams,Hyderabad,Tier 1,1,Dog,2501.78,2,2039.16,32060.52,0
Tammy Jackson,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Robert Smith,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Stephen Smith,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Jasmin Hamilton,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Thomas Romero,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Megan Grant,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Karen Hughes,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Bradley Phillips,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Robert Roberts,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Cynthia Tran,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Marie Davidson,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Jordan Williams,Hyderabad,Tier 1,1,Rabbit,2547.38,3,2594.0,33162.56,0
Mr. Paul Chase,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Chloe Parker,Delhi,Tier 1,1,Rabbit,2051.52,2,5103.21,29721.45,0
Leah Collier,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Amanda Gonzalez,Bhopal,Tier 3,1,Dog,885.55,2,4786.75,15413.35,0
Alice Conley,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Clarence Wood,Bangalore,Tier 1,1,Bird,2285.88,1,2466.76,29897.32,0
Terri Cisneros,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Jessica Jones,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Graham,Hyderabad,Tier 1,1,Dog,3385.68,2,3918.6,44546.76,0
Mary Henderson,Bhopal,Tier 3,1,Dog,707.51,2,2088.14,10578.26,0
Adam Holland,Delhi,Tier 1,1,Dog,2172.4,1,1554.64,27623.44,1
Elizabeth Miller,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Ryan Kaiser,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Douglas Morton,Indore,Tier 2,1,Dog,1720.11,3,6180.29,26821.61,0
Ashlee Mendez,Jaipur,Tier 2,1,Cat,966.16,0,0.0,11593.92,0
Leslie Barton,Mumbai,Tier 1,1,Dog,2606.31,2,3740.99,35016.71,0
Joseph Smith,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Paige Jordan,Chennai,Tier 1,1,Cat,3086.68,2,3768.11,40808.27,1
Elizabeth Taylor,Bangalore,Tier 1,1,Dog,2324.64,1,2428.65,30324.33,1
Latoya Howell,Patna,Tier 3,1,Rabbit,835.61,0,0.0,10027.32,0
Lawrence Glover,Chennai,Tier 1,1,Bird,2456.37,0,0.0,29476.44,0
Kimberly Grant,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Madison Wilson,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Melanie Davidson,Chennai,Tier 1,1,Cat,3289.15,1,2417.39,41887.19,0
Angel Johnson,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Jessica Cox,Bangalore,Tier 1,1,Cat,3125.69,0,0.0,37508.28,0
Laura Mosley,Delhi,Tier 1,1,Cat,2432.7,1,2661.23,31853.63,1
Kurt Martinez,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Brandi Ibarra,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Heather Sweeney,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Laura Guerra,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Adrian Levine,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Abigail Acevedo,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Isabella Taylor,Mumbai,Tier 1,1,Dog,1812.06,1,1218.57,22963.29,0
Joel Rogers,Chennai,Tier 1,1,Dog,2306.85,1,2570.62,30252.82,0
Tyler Murray,Chennai,Tier 1,1,Cat,2564.45,0,0.0,30773.4,1
Michael Lambert,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Edward Guzman,Bangalore,Tier 1,1,Dog,2577.03,2,2616.14,33540.5,0
Anne Chambers,Bangalore,Tier 1,1,Dog,2617.04,1,2856.97,34261.45,1
Kristen Ramirez,Bangalore,Tier 1,1,Dog,3485.51,3,4787.14,46613.26,0
Leslie Case,Jaipur,Tier 2,1,Dog,1273.8,2,2072.74,17358.34,0
Christopher Thomas,Ahmedabad,Tier 2,1,Dog,1304.03,1,1745.32,17393.68,0
Felicia Matthews,Lucknow,Tier 2,1,Dog,1092.21,0,0.0,13106.52,0
Robert Keith,Lucknow,Tier 2,1,Cat,1539.89,2,3215.34,21694.02,0
Deborah Simon,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Carlos Morrow,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Edward Tucker,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Emma Chan,Patna,Tier 3,1,Dog,1047.84,1,2713.91,15287.99,0
Ryan Thomas,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Holly Rivas,Mumbai,Tier 1,1,Cat,2997.55,1,2562.21,38532.81,1
Alicia Navarro,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
James Schaefer,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Jennifer Sampson,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Daniel Taylor,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Julie Thompson,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Justin Murphy,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Rachel Smith,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Joseph Dougherty,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Catherine Barker,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Cynthia Taylor,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
James Peck,Pune,Tier 2,1,Dog,1488.64,1,1932.89,19796.57,0
Rebecca Brooks,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Mr. Gregory Hart,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Tiffany Davis,Pune,Tier 2,1,Bird,1663.72,1,1483.26,21447.9,0
Vanessa Bishop,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Stacey Rodriguez,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Angelica Lopez,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Spencer Manning,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Robert Bauer,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Keith Gonzalez,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Benjamin Jordan,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Adrian Krueger,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Travis,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Jonathan Glover,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Erin Carter,Chennai,Tier 1,1,Dog,2444.77,1,1731.11,31068.35,1
Brenda Bradley,Delhi,Tier 1,1,Cat,2086.78,3,3012.24,28053.6,1
Kevin Berry,Bangalore,Tier 1,1,Dog,2693.33,2,5710.75,38030.71,1
Jennifer Anderson,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Tyler Miranda,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Nicholas Chung,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Kayla Thomas,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Robert Shepherd,Bangalore,Tier 1,1,Dog,2730.43,1,2126.73,34891.89,1
Steven Swanson,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
David Williams,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Justin Bishop,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Clifford Mcdonald,Mumbai,Tier 1,1,Dog,3332.57,1,2839.42,42830.26,1
Wesley Bowers,Jaipur,Tier 2,1,Dog,1345.06,2,4195.99,20336.71,0
Jessica Warren,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Dana Savage,Hyderabad,Tier 1,1,Dog,2333.53,3,6750.22,34752.58,1
Joseph Sullivan,Chennai,Tier 1,1,Cat,2975.17,0,0.0,35702.04,1
Joshua Williams,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Cory Kelley,Ahmedabad,Tier 2,1,Cat,1910.66,1,1312.8,24240.72,0
Whitney Macdonald DVM,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Kimberly Ponce,Mumbai,Tier 1,1,Cat,1586.02,1,2886.1,21918.34,0
Darren Morse,Mumbai,Tier 1,1,Dog,1683.43,3,2751.76,22952.92,0
Lydia Horn,Bangalore,Tier 1,1,Dog,2676.25,1,2937.24,35052.24,0
Chad Williams,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Jeremy Wallace,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Anthony Ward,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Heather Diaz,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Daniel White,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Linda Fernandez,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Ralph Rodriguez,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Michael Cross DDS,Hyderabad,Tier 1,1,Cat,3200.36,2,3898.91,42303.23,0
Stacy Garcia,Ranchi,Tier 3,1,Cat,1034.67,1,2597.86,15013.9,0
Brett Maxwell,Pune,Tier 2,1,Rabbit,1371.22,1,2137.94,18592.58,0
Anna Andersen,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Gary Phillips,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Melanie Brown,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Carol Johnson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Jacqueline Hall,Bangalore,Tier 1,1,Cat,1860.8,2,5910.3,28239.9,1
Tara Hale,Guwahati,Tier 3,1,Cat,914.61,1,880.33,11855.65,1
Christopher Smith,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Chad Kim,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Riley Knight,Chennai,Tier 1,1,Cat,1651.43,2,5631.91,25449.07,0
Amy Moore,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Robert Ellison,Bangalore,Tier 1,1,Cat,3401.27,2,1992.61,42807.85,0
Brian Lewis,Delhi,Tier 1,1,Dog,2080.9,2,1953.66,26924.46,1
Catherine Johns,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Mary Parks,Ahmedabad,Tier 2,1,Cat,1059.07,1,2258.52,14967.36,0
Mark Williamson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Douglas Blanchard,Bangalore,Tier 1,1,Rabbit,2906.35,1,2185.89,37062.09,0
Phillip Padilla PhD,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Juan Galvan,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Leslie Diaz,Chennai,Tier 1,1,Cat,3464.64,0,0.0,41575.68,0
David Potter,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Adam Long,Ahmedabad,Tier 2,1,Dog,1235.15,1,2631.66,17453.46,1
Lisa Booker,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Alexandria Vaughn,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
April Bailey,Lucknow,Tier 2,1,Dog,1291.23,1,1195.67,16690.43,0
Sherry Patterson,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Melissa Wolf,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Joshua Sims,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Tina Mooney,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Luis Mcclain,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Heather Wolf,Bangalore,Tier 1,1,Dog,2574.95,2,2947.2,33846.6,0
James Bradley,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Isaiah Jones,Patna,Tier 3,1,Cat,779.71,3,7819.61,17176.13,0
Victor Hudson,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Maria Sanders,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Thomas Holloway,Chennai,Tier 1,1,Cat,2098.96,2,4562.58,29750.1,0
Joshua Love,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Andrew Dominguez,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
John Adams,Hyderabad,Tier 1,1,Cat,2501.09,0,0.0,30013.08,0
Michelle Huber,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Laura Roberts,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Tracey Brooks,Delhi,Tier 1,1,Cat,3095.32,1,2343.28,39487.12,1
Aaron Henry,Mumbai,Tier 1,1,Dog,2548.8,2,1845.4,32431.0,0
Ryan Moore,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Daniel Chen,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Angel Lewis,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
David Nolan,Lucknow,Tier 2,1,Dog,1379.7,2,4747.07,21303.47,1
Brian Medina,Mumbai,Tier 1,1,Dog,2345.51,0,0.0,28146.12,1
Antonio Lopez,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Michaela Hernandez,Mumbai,Tier 1,1,Bird,2965.88,1,1125.79,36716.35,0
Elizabeth Chase,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Omar Johnson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Steven Fisher,Bhopal,Tier 3,1,Dog,869.45,1,2543.26,12976.66,0
Heather Smith,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Kimberly Mcintyre,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Dana Hernandez,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Anita Long,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Chad Pennington,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Rosario,Patna,Tier 3,1,Cat,727.42,1,2718.84,11447.88,0
